evolution$generation,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,zombies,halfRescued,rescued,pursued,evolution$samples
5300,68,9,1.0,0.7683932136373126,0.0,99.0,160.0,5125.0,11
5300,43,8,0.9922707441404088,0.5779074706975624,5.0,83.0,137.0,15093.0,13
5300,3,9,0.9999999528445007,0.8919750484080926,94.5,72.0,77.0,23134.5,2
5300,8,5,0.9979366514265587,0.6693823054415441,51.5,80.5,98.5,23731.5,2
5300,71,8,0.9521571441849654,1.0,94.0,77.0,118.0,11416.0,7
5300,20,8,0.9896394626163517,0.7906228257462236,44.0,115.0,113.0,20403.0,1
5300,6,4,1.0,0.6818707337959315,27.0,69.0,156.0,16845.5,2
5300,39,5,0.9565258777088171,0.7550031359733107,90.0,82.0,131.5,10735.0,14
5300,7,3,1.0,0.9745473847576751,10.0,66.0,129.0,26201.0,1
5300,77,4,0.8654087218739107,0.9172839640757082,146.0,115.0,96.0,8612.0,1
5300,11,10,0.9996427748561908,1.0,2.0,78.0,73.0,26250.0,1
5300,74,5,0.9551530351595975,0.554246394854356,117.0,89.0,69.0,15487.0,1
5300,42,7,1.0,0.7727105525595684,0.0,58.0,195.0,3645.0,1
5300,2,2,0.8557957981172253,0.9603088473517634,124.0,58.0,129.0,10937.0,1
5300,74,0,0.9162543238155675,0.6781684264928843,124.0,93.5,99.0,9991.5,2
5300,73,8,0.8,0.9535842096983984,149.0,59.0,90.5,9002.5,2
5300,2,1,0.9857833154803674,0.863673848184619,130.0,60.0,122.0,16093.0,1
5300,4,1,0.9999999806695465,0.8082150392010156,9.0,59.0,131.0,24468.0,3
5300,64,6,0.9537355890329314,0.6123387724085403,85.0,89.5,128.0,10081.5,8
5300,2,4,1.0,0.6380456695260778,56.0,59.5,167.0,8766.5,2
5300,2,5,1.0,0.8856996669627368,74.0,48.0,86.0,21800.0,1
5300,53,8,0.9990828759490373,0.8995803164530777,0.0,52.0,156.0,5837.0,1
5300,76,7,0.9966620305893917,0.9124450820465759,0.0,82.0,142.0,3819.0,1
5300,3,6,0.9930703485570006,0.7665604064522501,58.5,96.0,187.5,6384.0,2
5300,80,10,0.9862401097088354,0.5925005740028225,24.0,72.5,110.5,14791.5,2
5300,49,8,0.9863701630910553,0.5912419804650108,45.0,90.0,64.0,19615.0,1
5300,4,10,0.9999654587520566,0.6968755958690593,48.0,60.0,92.5,25602.0,2
5300,4,8,1.0,0.6441902975432208,33.5,83.0,134.0,18739.5,6
5300,52,3,0.9655674587866296,0.652257035895461,49.0,64.0,172.0,4703.0,1
5300,36,0,0.8882018138308058,0.6024672401735258,160.5,90.5,78.5,11541.0,2
5300,15,8,0.8590801286009588,1.0,147.5,69.5,102.0,9242.0,6
5300,10,3,1.0,0.9004084259882502,0.0,153.0,228.0,2738.0,1
5300,32,9,0.9980604032380368,0.9645577568436119,0.0,126.0,145.0,17211.0,1
5300,5,7,0.9980001658828885,0.7675716626949955,91.0,84.0,88.0,22395.0,1
5300,68,5,0.8,0.6077496808582648,131.0,114.5,111.0,8589.0,2
5300,12,0,0.9933539258595099,0.45,24.0,113.0,200.0,8326.0,1
5300,1,3,0.8035061247595074,0.6569530169963363,175.0,91.0,75.0,13480.0,1
5300,79,8,1.0,0.846264156310599,0.0,207.0,128.0,4485.0,1
5300,3,7,0.9999996738111149,0.6863386115413432,27.0,76.0,200.0,8146.0,1
5300,29,0,0.9997738108403119,0.8373966638357873,0.0,120.0,182.0,4435.0,1
5300,4,10,1.0,0.9132270235027005,79.5,58.5,106.0,20957.5,2
5300,71,8,0.9555200153995655,0.4898994707451406,43.5,122.0,162.5,7748.5,2
5300,29,10,1.0,0.9122420725360016,0.0,205.0,122.0,17409.0,1
5300,3,1,0.9999734314826051,1.0,30.0,56.0,123.0,19059.5,2
5300,78,6,0.8886896505232273,0.8786510459952621,159.0,93.0,66.0,12662.0,1
5300,1,2,1.0,0.5431846920692404,52.0,78.0,182.0,7921.0,5
5300,37,0,1.0,0.7506829371928907,0.0,84.0,207.5,983.0,12
5300,1,6,0.9999565679489334,0.6881801798379462,76.0,107.0,128.0,16979.0,1
5300,15,4,0.99995228887857,0.9949136834709655,0.0,98.0,107.0,21066.0,3
5300,5,9,1.0,0.7020184213736425,11.0,50.0,119.0,25523.5,2
5300,76,10,1.0,0.925037519647337,0.0,72.5,149.0,4525.0,6
5300,7,0,0.9923810840945604,0.9767432641072706,31.0,93.0,205.0,7406.0,1
5300,11,9,0.9999767833778659,0.6924075514227717,7.0,55.0,146.0,16190.0,1
5300,13,1,0.9122349906721529,0.7445674931212585,65.0,102.0,182.0,4251.0,5
5300,76,7,0.9995056632204151,0.8385833747937361,0.0,84.0,123.0,6812.0,1
5300,66,1,1.0,0.46969013740996574,0.0,157.0,176.0,1038.0,1
5300,67,8,1.0,0.8954770684753507,0.0,58.0,149.0,6488.0,1
5300,3,2,0.8972600832953842,0.45,100.0,65.0,152.0,8726.0,4
5300,2,6,0.9924315399528678,0.6078549745828836,120.0,74.0,116.0,13467.0,1
5300,73,2,0.970325435230788,1.0,39.5,85.5,148.5,10243.5,6
5300,62,3,0.8,0.45,148.0,64.0,93.0,7954.5,2
5300,5,5,0.9105174357820623,0.6116098754848882,120.5,116.5,131.5,9356.5,2
5300,3,6,1.0,0.4566526675018897,27.0,56.0,100.0,24017.0,1
5300,3,2,0.9999031751045462,0.5023186818662708,71.5,62.0,91.5,23230.5,2
5300,17,9,0.9992573712377997,1.0,2.0,44.0,61.0,26132.0,1
5300,6,4,0.9951202372142647,0.6145267889217335,129.0,57.0,72.0,16918.0,1
5300,4,10,1.0,0.8513212539825725,59.0,36.0,82.0,32529.0,1
5300,46,10,0.9896109659919609,0.9202352728368752,18.0,72.0,138.0,13810.0,9
5300,69,6,0.9666562781723627,1.0,58.0,69.0,147.0,8864.0,4
5300,13,1,1.0,0.6583387135741758,1.0,57.0,128.0,17354.0,1
5300,77,6,0.981412479068229,0.9619721795027414,19.0,72.0,145.0,11435.0,5
5300,1,6,0.999662087362946,0.4844964339482888,72.5,133.0,138.0,14963.5,2
5300,13,9,0.9798004442089231,1.0,80.0,123.0,163.0,8465.0,1
5300,49,9,0.9713899735953089,1.0,47.5,74.0,161.0,8187.0,4
5300,21,9,0.9796745060826241,0.934970924077995,59.0,150.0,168.0,9387.0,1
5300,72,6,0.9989878564991661,1.0,0.0,88.0,166.0,3313.5,14
5300,3,3,1.0,0.6450561656292961,47.0,86.0,104.0,26120.0,1
5300,53,10,1.0,0.7916602323763093,0.0,58.0,141.0,9299.0,1
5300,2,5,1.0,0.8611528531885588,35.0,71.0,77.0,29377.0,3
5300,79,0,0.9378876799289014,0.4845076817042608,40.0,100.0,163.0,5771.0,1
5300,7,9,0.9998265729202692,0.8591318946771044,5.5,54.0,123.5,21532.0,2
5300,79,1,0.8733848314594641,0.8727601871399879,90.0,130.0,137.0,8927.0,3
5300,62,0,0.8193206261438044,0.7084139683485595,111.0,128.0,131.0,6613.0,1
5300,3,1,0.9036835135882163,0.985730096282796,97.5,51.5,154.5,7775.5,2
5300,67,9,0.8,0.5633117082846679,180.0,80.0,66.0,9903.0,1
5300,48,1,0.8388309544824675,1.0,70.0,100.0,172.0,3935.0,1
5300,65,10,0.9872352993240532,0.9452502834037928,10.0,106.5,131.0,12649.0,4
5300,3,2,1.0,0.5678908243625637,25.0,86.0,141.0,23367.0,5
5300,3,1,0.999955102535561,0.6148147633289561,57.0,93.0,130.0,19235.0,1
5300,29,9,0.8721811009591396,1.0,186.0,102.0,62.0,13526.0,1
5300,69,7,0.9449979658914299,1.0,146.0,44.0,78.0,14063.0,1
5300,74,9,0.9654058804370903,1.0,49.0,82.5,144.5,8630.5,2
5300,3,3,0.9990814225997114,0.8848615051004212,102.0,69.0,88.0,22612.0,1
5300,64,10,0.9581119485544421,0.6095488138393264,89.5,88.5,114.5,12755.5,2
5300,4,5,1.0,0.7031592115725602,3.0,54.0,136.0,19052.0,1
5300,2,7,0.9999869007249853,0.8004740631822878,51.0,116.0,150.0,12589.0,1
5300,77,1,0.9450226948333237,0.7519344941984609,34.5,79.5,165.0,5233.0,2
5300,72,1,0.9111629540915941,0.7245907898189072,116.0,165.0,113.0,9623.0,1
5300,3,1,1.0,0.7518787841365239,17.0,69.0,151.0,21459.0,1
5300,64,9,0.9143037685494072,0.9901625036160808,124.0,106.5,92.0,10975.5,2
5300,48,1,0.9632968903095946,0.60857171842272,51.0,101.0,171.0,7028.0,7
5300,66,9,0.9809385549873739,0.9956232546971631,56.0,106.0,124.0,10831.0,1
5300,3,10,1.0,0.9280424750527785,22.0,106.0,210.0,7676.0,1
5300,7,8,1.0,0.7482322051807,2.0,82.0,178.0,14001.5,4
5300,35,10,0.993876480985185,0.5485575785744388,43.0,99.0,94.0,22382.0,1
5300,1,4,0.9847113829581866,0.7376163560009376,135.5,94.5,102.0,14270.0,2
5300,8,2,1.0,1.0,2.0,71.0,174.0,11466.0,27
5300,74,7,0.9788879957559514,0.8264692072544173,47.0,86.0,112.0,11480.0,1
5300,77,10,0.8492717840136673,0.9294335202235189,169.0,72.0,73.5,15632.0,2
5300,38,9,1.0,0.4758634043709327,0.0,68.0,170.0,6625.0,1
5300,69,9,0.9638412560952131,0.5978036057645075,56.5,100.5,146.5,8866.0,2
5300,45,9,0.9698146356696351,0.9104472999580575,70.0,64.0,104.0,16707.0,1
5300,13,4,1.0,0.6930817551842645,1.0,76.0,70.0,27370.0,1
5300,80,6,0.801492999131527,0.5570505064360559,98.0,59.0,142.0,4779.0,1
5300,3,6,0.9998446033252162,0.6000193715216695,52.5,59.5,113.5,23797.0,4
5300,1,4,1.0,0.6194716260320146,119.0,77.0,91.0,18923.0,1
5300,79,9,0.9580192158216492,0.4809624075889877,151.0,90.0,60.0,13831.0,1
5300,0,4,1.0,0.45,187.0,49.0,63.0,17863.0,1
5300,34,3,0.9496024736627604,1.0,58.0,159.0,169.0,7844.0,1
5300,0,1,0.8159571068518718,0.5969507837054816,126.0,56.0,126.0,7998.0,1
5300,4,5,0.9996868121950864,0.8114021057637075,56.5,77.5,133.5,17789.0,2
5300,23,9,0.9280644192923428,0.9795650338246902,80.0,98.0,162.0,6625.0,3
5300,1,4,1.0,0.591799141099056,93.0,60.0,61.0,24348.0,1
5300,4,3,0.9992380767347884,0.5073201676238738,47.5,72.0,132.0,13014.0,4
5300,1,8,0.9978214096730662,0.7721575637712795,144.0,56.5,103.0,13121.0,2
5300,28,5,0.9123700431116796,0.4704608702229347,129.0,72.0,115.0,8773.0,15
5300,1,0,1.0,0.6450285502838154,130.0,63.0,91.0,17087.0,1
5300,38,9,0.9788138136378931,0.996432081948897,108.0,114.0,92.5,15691.0,2
5300,2,7,0.9267933638750256,0.9616319679498528,174.5,43.0,77.0,11769.0,2
5300,77,6,0.9795860655578441,0.5100892838203279,25.0,97.0,155.0,10298.0,3
5300,5,7,0.8825606255652705,0.9069875227897637,118.0,56.0,130.0,14762.0,1
5300,7,4,1.0,0.5511895108458331,11.0,71.0,143.0,17054.0,1
5300,50,7,0.9346820028961935,0.45,149.0,62.0,69.0,14439.0,1
5300,62,8,0.8,0.511271895295541,190.0,75.0,52.0,16316.0,1
5300,80,8,0.9967501183846316,0.652232407921483,0.0,70.0,126.5,8059.0,2
5300,68,8,0.9226006230759934,0.9870410314417029,98.0,93.0,124.0,6821.0,1
5300,1,10,1.0,0.7822472200295414,31.0,78.0,181.0,10805.0,1
5300,15,2,0.9958704402178846,0.6952750089169064,17.0,54.0,150.0,13993.0,1
5300,4,9,0.9782650194776772,0.46436566414023134,101.0,57.0,152.0,9213.0,1
5300,79,8,0.8225602238222273,0.47507686457318526,174.0,98.0,71.0,8443.0,1
5300,5,5,1.0,0.5335458191694374,5.0,138.0,133.0,20625.0,1
5300,13,6,0.9867112823289835,0.958607402550129,127.0,106.0,95.0,12728.0,1
5300,3,5,0.9802832928757745,0.7380371774154451,100.0,95.0,153.0,7529.0,1
5300,7,4,0.9963663950813888,0.6783695835159944,30.0,79.0,178.0,8808.0,7
5300,28,10,1.0,0.6665291863655287,0.0,93.0,93.0,19877.0,1
5300,75,7,0.9999916017119073,0.8330086156935761,0.0,109.0,92.0,11058.0,1
5300,3,8,0.9380751413381659,0.8768464858538458,121.0,158.0,131.0,9504.0,1
5300,23,0,0.9977946281174251,0.6526647500386218,0.0,109.5,186.0,6252.0,2
5300,80,9,0.9773295328803756,0.7711589932139209,80.0,76.0,90.0,12309.0,1
5300,26,10,0.9804238761811976,0.5376259549031324,32.0,120.0,168.0,11675.0,1
5300,13,8,0.9947253893523837,0.6003823307139831,46.0,127.0,128.0,19109.0,1
5300,15,7,1.0,0.566790641339149,1.0,54.0,132.0,15535.0,1
5300,2,7,1.0,0.8069252025807232,75.0,53.0,75.0,23317.0,1
5300,79,7,0.8,0.6952118947633095,180.0,108.0,66.0,13469.0,1
5300,72,7,0.9668174401828585,0.7972694841426833,96.0,75.0,97.0,11924.0,1
5300,6,5,1.0,0.8777229116987615,8.0,59.0,197.0,9006.0,1
5300,1,5,0.9998174358418533,1.0,77.0,55.0,88.0,13023.0,3
5300,40,9,0.9914444623282496,1.0,8.5,131.5,148.5,14628.5,2
5300,17,10,0.9976620517245114,0.6781145959681611,11.0,75.0,76.0,29476.0,1
5300,1,10,1.0,0.6156100675269902,111.0,82.0,60.0,21796.0,1
5300,80,9,0.9689089066826138,0.7890923687795417,137.0,95.0,46.0,17975.0,1
5300,73,9,0.9581194199200822,0.6276181329562373,48.0,66.0,149.0,8710.0,1
5300,16,6,0.9998390521834655,0.8016082476792683,3.0,91.0,97.0,26075.0,1
5300,3,0,0.9925540466158875,0.45,148.0,75.0,71.0,16170.0,1
5300,3,3,1.0,0.48893514892722206,4.0,77.0,228.0,2542.0,1
5300,15,3,0.9700711313355417,0.7644746080765064,61.0,77.0,173.0,7620.0,7
5300,73,10,0.9911403012682356,1.0,5.0,115.0,151.0,8606.0,1
5300,79,8,1.0,0.7844627495087347,0.0,128.0,64.0,13241.0,1
5300,54,10,0.8354221707750792,0.6468757494840415,194.0,56.0,46.0,11031.0,1
5300,3,7,1.0,0.8433137952048091,51.5,93.5,125.0,20077.5,2
5300,25,2,1.0,1.0,0.0,141.0,130.0,12827.0,1
5300,4,9,0.985612458291057,0.45,119.0,52.0,88.0,14470.0,1
5300,17,10,0.9905468073203046,0.6402990866279845,102.0,61.0,69.0,19392.0,1
5300,4,0,1.0,0.9823110994707254,5.5,121.0,138.0,19984.0,2
5300,3,6,0.9159753030564748,0.6965557041047516,150.0,95.0,101.0,9391.0,1
5300,9,4,0.9770130400686378,0.7621270773663742,87.0,80.0,150.0,10160.0,1
5300,25,7,0.9906515440241348,1.0,7.0,107.0,201.0,9934.0,1
5300,7,9,0.9418570825691839,0.6063863080031933,191.0,87.0,55.0,17988.5,2
5300,7,8,1.0,0.47990706056742305,8.0,123.0,143.0,22149.0,1
5300,53,2,0.801451704978002,0.45,197.0,74.0,46.0,14217.0,1
5300,4,7,1.0,0.8737839746570681,28.0,66.5,127.5,19436.5,8
5300,3,7,0.8860602851839199,0.8472336616500991,175.0,63.0,76.0,15092.0,1
5300,79,5,0.8400982099909836,0.8437214745445333,112.0,85.0,125.0,8228.0,23
5300,16,5,0.9622842697954914,0.5028862482132574,97.0,162.0,149.0,6697.0,1
5300,14,0,0.9859797359278653,0.5958484009732304,27.0,144.0,175.0,12423.0,1
5300,2,6,1.0,0.8410339871948824,53.0,64.0,128.0,19617.0,1
5300,0,9,0.9157044054717068,0.8238792091791507,159.0,64.0,93.0,17650.0,1
5300,42,1,0.9710959936998718,0.4967890888245885,25.5,79.5,199.0,5760.5,18
5300,5,6,1.0,0.9999999952833143,18.0,67.0,142.5,20670.0,6
5300,0,4,0.9573385611885091,0.9717905599232783,202.0,85.0,50.0,14380.0,1
5300,62,9,0.9851401774406223,0.9654649813873324,19.0,60.5,155.0,10070.0,2
5300,53,9,1.0,0.6558464738046896,0.0,105.0,98.0,16771.0,1
5300,20,7,0.9993359646706949,0.6502214519761272,0.0,91.0,66.0,25566.0,1
5300,3,2,0.9999999555945538,1.0,48.0,90.0,95.0,22507.0,1
5300,63,2,0.9766669746220459,0.45530012420502325,68.5,131.5,108.5,15007.5,2
5300,9,10,0.9815014036070516,0.8067021074021189,96.0,127.0,145.0,9587.5,2
5300,1,6,1.0,0.8873186395706899,75.5,50.0,106.0,22483.0,2
5300,7,7,0.9888985769247669,0.6889760181274293,100.0,80.0,133.0,10263.0,7
5300,41,4,0.9401627897906866,1.0,168.0,94.0,64.0,13144.0,1
5300,2,4,0.9988807202069623,1.0,103.0,44.0,102.0,17396.0,1
5300,7,10,0.9998552523261552,0.6869562807141575,17.0,78.0,95.5,20452.0,4
5300,13,10,1.0,0.7375525710137434,1.0,101.0,74.0,30999.0,1
5300,79,9,0.9534944173511132,0.5795814050920594,83.0,79.0,118.0,14178.0,9
5300,14,8,0.8428887529274656,0.7080145741229238,76.0,107.0,176.0,5714.0,1
5300,55,1,0.9208772475752852,0.8894323108435207,65.0,109.0,146.0,7769.0,1
5300,76,8,1.0,0.9730520987340887,0.0,74.0,168.0,2070.0,1
5300,9,9,1.0,0.5374008814281428,2.0,66.0,130.0,26762.0,1
5300,15,10,1.0,0.9037351047354834,17.5,69.0,129.5,21935.5,2
5300,77,7,0.9693870164828079,0.6485487563750336,112.0,62.0,74.0,17599.0,1
5300,65,9,0.9884327471268515,0.9728647544216793,16.0,140.0,135.0,13485.0,1
5300,5,0,0.9993620744325411,0.5331376519394023,32.0,50.0,98.0,21648.0,1
5300,65,7,0.9924563086893796,0.7888114041019476,2.0,94.5,144.0,10916.0,8
5300,13,8,0.9782664597564785,0.793821539430536,55.0,95.0,192.0,5221.0,1
5300,80,8,0.999881558236026,0.8171082366201565,0.0,216.0,109.0,10443.0,1
5300,75,7,0.9775458327676599,0.7695596213636062,40.5,77.0,118.5,14635.0,2
5300,1,1,0.9975797319791988,0.7948964545759013,143.0,83.0,97.0,19893.0,1
5300,53,3,0.929470577372048,0.8275833712804499,68.0,143.0,161.0,8669.0,2
5300,2,2,0.9999997657002095,0.7120125006810685,59.0,85.0,101.0,25427.0,1
5300,1,10,0.9999998203716791,0.45789411119414425,127.0,86.0,54.0,21834.0,1
5300,17,5,1.0,0.571758913622759,0.0,153.0,202.0,6896.0,1
5300,23,7,0.99865760050344,0.8082641803415955,0.0,64.0,213.0,3111.0,1
5300,78,10,0.9942127774792819,0.6459014470512129,2.0,104.0,61.0,18606.0,1
5300,38,1,0.999854175175998,0.7980121505806519,0.0,162.0,183.0,3274.0,1
5300,3,10,1.0,0.5484370211356391,50.0,98.0,142.0,14372.0,1
5300,1,7,0.8968695520982098,0.7177161180117213,102.0,81.0,152.0,5319.0,1
5300,80,9,0.9868424356542724,0.5103828903067519,29.0,85.0,98.0,14510.0,1
5300,14,3,0.9955065071542859,0.8387129178892644,0.0,113.0,229.0,3387.0,1
5300,2,6,0.9984542197674566,0.6238965909602304,142.0,66.0,80.0,19361.0,3
5300,7,4,1.0,0.8756090493036848,0.0,73.0,231.0,3556.0,1
5300,8,1,0.9937747741274894,0.7377576980665261,83.0,111.0,128.0,13730.0,1
5300,2,4,1.0,0.725477891498237,58.0,107.0,147.0,16741.0,5
5300,7,6,0.9999319662802313,0.7554326889539933,8.0,108.0,145.0,14951.0,1
5300,50,7,0.8,0.460950630474546,162.5,66.0,82.5,10032.0,4
5300,8,7,1.0,0.544643399343396,1.0,61.0,183.0,8805.0,1
5300,5,4,0.9991975755536349,0.7361965127784427,60.0,38.0,77.0,25136.0,1
5300,80,10,0.8932688383227119,0.4770342031767762,164.0,108.0,77.0,11168.0,1
5300,2,1,0.9755995997962448,0.8483645727512339,53.0,58.0,199.0,3227.0,1
5300,34,9,0.9040043304727963,0.9329706719027784,212.0,60.0,28.0,18247.0,1
5300,7,8,0.9995125636501436,0.7507417271241474,47.5,96.5,115.0,17991.5,4
5300,4,8,0.9998060616500288,0.8551113160087367,41.0,53.0,106.0,24723.0,1
5300,73,9,0.8278413085205695,0.9490072102937618,195.0,76.0,47.0,12723.0,3
5300,14,7,1.0,0.9767421734917627,0.0,125.0,175.0,10755.0,1
5300,68,9,0.9832942383392891,0.5946603326704836,47.0,91.0,110.5,14932.0,4
5300,58,9,1.0,0.662898080427829,0.0,107.0,99.0,15215.0,1
5300,55,3,0.9680835277865997,0.45,83.0,116.5,126.5,11016.5,2
5300,2,1,0.9999999730269677,0.9608322183340645,37.0,59.0,127.0,20795.0,3
5300,4,1,0.9996205513293894,0.466961660168617,58.0,128.0,108.5,22367.5,2
5300,48,0,0.9727531241039132,0.9987831178590976,46.0,90.0,164.0,8435.0,13
5300,2,1,0.9989722799150847,0.8794066268000176,107.0,71.0,53.0,24506.0,1
5300,51,7,0.9812249084924313,0.7642555616893489,123.0,64.0,29.0,21816.0,1
5300,0,10,0.9694424878520304,0.9251322381052496,201.0,54.0,52.0,14602.0,1
5300,1,4,0.9904868719129709,1.0,121.0,72.0,127.0,11043.0,13
5300,54,7,0.8205510674140782,0.6598026730578701,182.0,136.0,67.0,15928.0,1
5300,2,10,1.0,0.7254396411025243,85.0,92.0,81.0,17393.0,7
5300,18,0,0.9833111814245075,0.7305933188083046,64.0,159.0,161.0,8119.0,1
5300,60,3,0.9857852981666654,0.5917479662676417,2.5,93.0,178.0,6662.0,4
5300,14,2,0.9150079338705803,0.9858649719297303,64.0,59.0,189.0,3974.0,3
5300,56,3,0.9814031946448036,0.5585825345397285,22.0,109.0,143.0,13509.0,1
5300,1,1,1.0,0.8142458281640397,63.0,79.0,156.0,12465.0,5
5300,38,10,0.9877392973288924,1.0,44.0,68.0,145.0,11870.0,3
5300,31,2,1.0,0.5673853031980058,0.0,155.0,149.0,13271.0,1
5300,50,10,0.9276279315199996,0.45,110.0,124.5,123.0,10800.5,2
5300,13,2,1.0,0.7487038450734738,0.0,168.0,153.0,14904.0,1
5300,15,10,0.8,0.8612688754622009,56.0,56.0,197.0,2168.0,1
5300,2,8,0.9975320537547545,0.7635197153029378,73.5,85.5,135.0,15530.0,2
5300,7,9,0.9972193962971299,0.560294816713736,42.5,76.5,99.5,20929.0,2
5300,31,9,0.843483820387954,0.6522325271395835,223.0,73.0,23.0,16250.0,1
5300,80,4,0.973212077974628,0.4864954350829543,127.0,66.0,55.0,18175.0,1
5300,54,9,0.9650679580545907,0.7068243793960113,67.0,106.0,147.0,6996.0,1
5300,43,2,0.9999941767879754,0.8988007816501131,0.0,104.5,196.5,1652.5,2
5300,44,7,0.9974384724864793,0.6284080336448585,0.0,123.5,175.5,6041.5,2
5300,58,5,0.9667858716643882,0.8032991980264663,42.0,123.0,150.0,10145.0,3
5300,45,5,0.841273899936065,0.9997542411923366,199.0,49.0,47.0,15223.0,1
5300,65,0,0.8896015629952227,1.0,98.0,139.0,133.0,8224.0,1
5300,8,10,1.0,0.6663291411576813,4.5,93.5,136.0,16828.5,6
5300,2,3,0.9909535872569739,0.5571777093370306,200.0,67.0,51.0,12761.0,1
5300,1,9,0.9992878244934666,0.6552995666746148,116.0,69.0,99.0,17579.0,3
5300,7,7,0.9102379711000377,0.6064911623163061,93.0,55.0,159.0,6702.0,4
5300,4,10,0.9984658143168128,0.6765710411219916,86.0,77.0,98.0,21511.0,3
5300,55,6,1.0,0.9727533188747479,0.0,155.5,150.5,5886.0,2
5300,68,5,1.0,0.8176548764501999,0.0,195.0,174.0,1257.0,1
5300,47,5,0.9915425512383212,0.8513927261025336,28.0,96.0,115.0,17098.0,1
5300,80,5,1.0,0.8564539270424634,0.0,110.0,149.0,2502.0,1
5300,77,9,0.9996232932380177,0.6827623118746111,0.0,156.0,115.0,9235.0,1
5300,56,9,0.9753511745014538,0.9281921167684954,47.0,86.0,174.0,5854.0,1
5300,29,5,0.9593891915842756,0.777808034155541,125.0,92.0,112.0,12520.0,1
5300,3,8,1.0,0.6667231930745867,30.0,53.0,98.0,29718.0,1
5300,3,6,0.9999999513442627,0.8746378938398525,15.5,65.5,200.0,8586.5,2
5300,55,8,0.9740673852438374,0.8692580830808223,86.0,118.0,115.5,16159.0,2
5300,2,0,1.0,0.45,51.5,73.5,107.0,22738.5,2
5300,9,8,0.9516440972812868,0.9798128644260016,153.0,55.0,100.0,14387.0,1
5300,2,1,0.999083287018748,0.8872173100732411,33.0,62.0,169.0,14079.0,3
5300,12,0,0.9854137794633582,1.0,25.0,78.0,225.0,1913.0,1
5300,4,5,0.9948605334039088,0.7274395590246339,89.5,68.5,108.5,16608.5,4
5300,60,5,0.8761133979289295,0.8214218949442276,114.0,120.0,120.0,9229.0,1
5300,20,4,0.9975070643824812,0.45,47.0,65.0,74.0,22587.0,1
5300,29,6,0.954314971437784,0.7577816411636225,47.0,82.0,190.0,3550.0,1
5300,3,2,0.8125739794696198,0.5005953759579366,85.0,59.0,163.0,4355.0,5
5300,13,9,1.0,0.9209286345883453,7.0,61.0,39.0,35096.0,1
5300,2,8,0.9993077380053963,0.6361367686373459,82.0,78.0,85.0,26317.0,1
5300,73,6,0.9748785393031572,0.49774484570644567,75.0,87.0,90.0,13006.0,1
5300,7,4,0.9993073881663513,0.9578713539219628,22.0,61.0,148.0,14551.5,2
5300,2,4,0.8,1.0,176.0,71.0,76.0,14194.0,1
5300,35,9,0.992852479233229,1.0,32.0,146.0,119.0,16251.5,2
5300,49,10,0.9982899824037746,0.45300375551320093,0.0,94.5,164.0,6818.0,6
5300,3,1,1.0,0.8650738966391649,36.0,89.0,178.0,9616.0,1
5300,50,9,0.9863739544587073,0.6029071397378449,77.0,99.0,95.0,16470.0,1
5300,1,1,0.9989468959743948,0.8794086130556115,112.0,80.0,107.0,17952.0,1
5300,59,8,0.9859479880417978,0.9512576578406413,31.0,58.0,119.0,13099.0,1
5300,74,8,0.9265121631412505,0.5558008584359256,111.0,68.0,97.0,9263.0,3
5300,2,1,1.0,0.775130965929834,29.5,72.5,165.5,17068.5,2
5300,32,3,0.9966163350460865,0.9727104748446305,1.0,64.0,208.0,4049.0,1
5300,80,8,0.9745060893236539,0.8962989723800647,29.0,87.0,149.0,7478.0,1
5300,3,0,0.998597528778828,0.7601825732305174,92.0,56.5,113.0,17755.0,4
5300,67,10,0.9716212746985773,0.502060738904773,103.0,64.0,72.0,16581.0,1
5300,21,10,0.9551559229847737,0.7957203174011006,77.0,97.5,170.5,5710.0,8
5300,6,5,0.9840595510496712,0.6162200254072225,38.0,142.0,196.0,5340.0,1
5300,68,9,0.8022055333333907,0.9462471328711692,187.0,95.0,52.0,11608.0,3
5300,72,6,0.9815997844823605,0.8843971993096993,38.0,81.0,123.0,16368.0,1
5300,2,4,0.9437393688803899,0.6621058991955304,102.0,91.0,151.5,6790.0,6
5300,74,10,0.8,0.8868894939077334,152.0,124.0,91.0,12966.0,1
5300,25,6,0.9693087671011908,0.4579111804347956,94.0,53.5,133.0,8595.5,2
5300,0,10,1.0,0.8513521056804536,51.0,64.0,203.0,3314.0,1
5300,4,5,1.0,0.9771643288005203,60.0,74.0,83.0,29695.0,1
5300,6,5,0.9909573230263877,0.9335124632580085,71.0,59.0,169.0,9358.0,1
5300,20,1,0.9757254950654387,0.9432073862923506,72.0,112.0,147.0,8601.0,1
5300,68,0,0.9581870636430179,0.6274851312456217,40.0,81.5,160.0,8832.0,2
5300,79,9,0.9319643609501566,0.45,96.5,64.0,121.0,9262.5,2
5300,79,9,0.957606969187823,0.9771381591053048,79.0,80.0,126.0,16022.0,3
5300,4,8,1.0,0.7434239922867856,14.0,69.0,133.0,23102.0,1
5300,4,5,0.9980179758333948,0.9019920597153127,133.0,93.0,52.0,20712.0,1
5300,4,10,0.997822952115146,0.5687038430388608,101.0,67.0,91.0,21538.0,1
