seed,steps,humanSize,zombiesSize,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,redCrossInformProbability,zombified,zombifiedAntidotersActivated,zombifiedAntidotersNoActivated,zombifiedNoAntidotersNoActivated,rescued,flee,humans,zombies,pursued,halfRescued
1913909802802103325,1000,250,4,20,4,0.95,0.6,1.0,83,17,3,63,167,1613,0,72,4793,84
-8927851604447077349,1000,250,4,20,4,0.95,0.6,1.0,73,19,1,53,177,1115,0,67,7048,60
8316571350230054838,1000,250,4,20,4,0.95,0.6,1.0,105,15,5,85,145,1976,0,96,7784,85
3800689584309322989,1000,250,4,20,4,0.95,0.6,1.0,102,17,3,82,148,1923,0,102,7074,70
-4429167676925039129,1000,250,4,20,4,0.95,0.6,1.0,72,15,5,52,178,1165,0,66,6687,63
1159052980447579088,1000,250,4,20,4,0.95,0.6,1.0,60,17,3,40,190,981,0,56,3892,65
-612882776825381749,1000,250,4,20,4,0.95,0.6,1.0,105,15,5,85,145,1972,0,93,7934,68
7294047825270789102,1000,250,4,20,4,0.95,0.6,1.0,106,18,2,86,144,2691,0,98,7735,86
8509482409393371431,1000,250,4,20,4,0.95,0.6,1.0,86,17,3,66,164,1394,0,74,9900,99
-5377162623909315914,1000,250,4,20,4,0.95,0.6,1.0,194,15,5,174,56,3887,0,185,13481,70
-5003907638669591992,1000,250,4,20,4,0.95,0.6,1.0,105,17,3,85,145,1654,0,94,6873,69
-6418538704358811736,1000,250,4,20,4,0.95,0.6,1.0,176,18,2,156,74,3114,0,164,12413,84
-1521909227088007054,1000,250,4,20,4,0.95,0.6,1.0,156,17,3,136,94,2728,0,151,12235,89
-965622138991179338,1000,250,4,20,4,0.95,0.6,1.0,58,18,2,38,192,933,0,54,2981,84
-1679211472122904559,1000,250,4,20,4,0.95,0.6,1.0,96,19,1,76,154,1487,0,88,7418,62
-1297704630352419336,1000,250,4,20,4,0.95,0.6,1.0,67,18,2,47,183,990,0,62,5315,76
3299513261708440420,1000,250,4,20,4,0.95,0.6,1.0,86,15,5,66,164,1507,0,76,6915,68
4334620185498837537,1000,250,4,20,4,0.95,0.6,1.0,107,17,3,87,143,1728,0,94,7054,83
751273660465973668,1000,250,4,20,4,0.95,0.6,1.0,59,19,1,39,191,778,0,58,3832,69
-1625047914346144319,1000,250,4,20,4,0.95,0.6,1.0,172,16,4,152,78,3210,0,164,9504,42
-5637306375592026491,1000,250,4,20,4,0.95,0.6,1.0,63,18,2,43,187,810,0,63,3345,84
1752939621638647016,1000,250,4,20,4,0.95,0.6,1.0,121,14,6,101,129,2292,0,115,7909,90
-4305981093873359657,1000,250,4,20,4,0.95,0.6,1.0,47,19,1,27,203,553,0,50,2769,67
-3722029950165041447,1000,250,4,20,4,0.95,0.6,1.0,41,15,5,21,209,518,0,35,2879,76
2218874328454092310,1000,250,4,20,4,0.95,0.6,1.0,76,18,2,56,174,1152,0,70,6664,63
-4762853914455871906,1000,250,4,20,4,0.95,0.6,1.0,50,16,4,30,200,636,0,43,4051,85
-7304686425241955420,1000,250,4,20,4,0.95,0.6,1.0,174,18,2,154,76,3150,0,166,11950,62
6497597567226656560,1000,250,4,20,4,0.95,0.6,1.0,104,18,2,84,146,2184,0,102,8654,97
-6426631412541164282,1000,250,4,20,4,0.95,0.6,1.0,147,17,3,127,103,2606,0,142,10923,68
-9068707736273816962,1000,250,4,20,4,0.95,0.6,1.0,84,15,5,64,166,1404,0,73,7736,66
5125676095364908512,1000,250,4,20,4,0.95,0.6,1.0,37,17,3,17,213,293,0,32,2851,74
-3259683451112302366,1000,250,4,20,4,0.95,0.6,1.0,76,19,1,56,174,1321,0,52,6605,72
3962915606979702269,1000,250,4,20,4,0.95,0.6,1.0,88,20,0,68,162,1689,0,82,5914,91
-5407682073762490166,1000,250,4,20,4,0.95,0.6,1.0,146,18,2,126,104,2856,0,124,10869,84
1485746240459162899,1000,250,4,20,4,0.95,0.6,1.0,59,16,4,39,191,803,0,53,4546,68
-110115515628540308,1000,250,4,20,4,0.95,0.6,1.0,126,18,2,106,124,2412,0,121,8176,73
-7866060195953002025,1000,250,4,20,4,0.95,0.6,1.0,59,19,1,39,191,910,0,56,3421,86
-8526294659374768406,1000,250,4,20,4,0.95,0.6,1.0,149,15,5,129,101,3012,0,136,11150,59
6795064319376761872,1000,250,4,20,4,0.95,0.6,1.0,80,17,3,60,170,1153,0,78,7843,65
-2997343724194407935,1000,250,4,20,4,0.95,0.6,1.0,146,15,5,126,104,2692,0,130,9868,56
1737957741099701478,1000,250,4,20,4,0.95,0.6,1.0,163,18,2,143,87,3473,0,152,14643,48
5224732541252239429,1000,250,4,20,4,0.95,0.6,1.0,145,16,4,125,105,3109,0,140,12097,53
1600184651268374070,1000,250,4,20,4,0.95,0.6,1.0,145,16,4,125,105,2681,0,143,9506,49
-3700015669307558638,1000,250,4,20,4,0.95,0.6,1.0,56,18,2,36,194,1195,0,51,3302,84
-5260510222210122812,1000,250,4,20,4,0.95,0.6,1.0,140,17,3,120,110,2653,0,143,8898,83
-8345601646356416789,1000,250,4,20,4,0.95,0.6,1.0,51,17,3,31,199,782,0,50,4186,81
-7466341904428951242,1000,250,4,20,4,0.95,0.6,1.0,113,19,1,93,137,2269,0,104,8025,52
8449962487188813218,1000,250,4,20,4,0.95,0.6,1.0,30,17,3,10,220,352,0,28,2104,77
-4181136305833278072,1000,250,4,20,4,0.95,0.6,1.0,202,16,4,182,48,3450,0,188,16437,64
-8388504850216232745,1000,250,4,20,4,0.95,0.6,1.0,117,14,6,97,133,1856,0,109,9309,66
-5322135945769717266,1000,250,4,20,4,0.95,0.6,1.0,157,16,4,137,93,2513,0,155,10722,54
-7244588741469738889,1000,250,4,20,4,0.95,0.6,1.0,88,15,5,68,162,1688,0,70,7932,55
7605856881410763489,1000,250,4,20,4,0.95,0.6,1.0,85,17,3,65,165,1335,0,74,7593,73
-533826632613810186,1000,250,4,20,4,0.95,0.6,1.0,44,19,1,24,206,447,0,39,2563,98
-4023089658858042662,1000,250,4,20,4,0.95,0.6,1.0,111,15,5,91,139,1920,0,103,6017,74
-8154891492662598256,1000,250,4,20,4,0.95,0.6,1.0,72,17,3,52,178,957,0,68,6434,93
-5591881374532786838,1000,250,4,20,4,0.95,0.6,1.0,98,17,3,78,152,1651,0,86,7216,69
-9091601686996446669,1000,250,4,20,4,0.95,0.6,1.0,67,16,4,47,183,1154,0,67,4543,69
4122377625027784275,1000,250,4,20,4,0.95,0.6,1.0,146,15,5,126,104,2647,0,134,11711,61
7501337124805687139,1000,250,4,20,4,0.95,0.6,1.0,91,17,3,71,159,1643,0,88,6340,61
-1223850167286464254,1000,250,4,20,4,0.95,0.6,1.0,71,19,1,51,179,1225,0,50,5581,88
-183757027004140724,1000,250,4,20,4,0.95,0.6,1.0,94,14,6,74,156,1869,0,89,8902,77
927211093656677382,1000,250,4,20,4,0.95,0.6,1.0,43,16,4,23,207,494,0,43,2503,67
-3689494999005714999,1000,250,4,20,4,0.95,0.6,1.0,54,16,4,34,196,643,0,50,3894,67
8839237856783918144,1000,250,4,20,4,0.95,0.6,1.0,44,13,7,24,206,595,0,43,2839,84
4757289656129599844,1000,250,4,20,4,0.95,0.6,1.0,54,20,0,34,196,834,0,47,4597,85
-1389169594005460073,1000,250,4,20,4,0.95,0.6,1.0,173,14,6,153,77,3313,0,172,15111,71
-2452282282394301025,1000,250,4,20,4,0.95,0.6,1.0,47,14,6,27,203,605,0,49,3215,55
6012860460333342234,1000,250,4,20,4,0.95,0.6,1.0,124,18,2,104,126,2367,0,109,10861,69
2382589050227336328,1000,250,4,20,4,0.95,0.6,1.0,108,18,2,88,142,2113,0,101,8067,70
2427832647709399546,1000,250,4,20,4,0.95,0.6,1.0,143,16,4,123,107,2175,0,129,8696,73
-3662077068933427431,1000,250,4,20,4,0.95,0.6,1.0,131,14,6,111,119,2550,0,116,10049,68
8834434523487008464,1000,250,4,20,4,0.95,0.6,1.0,127,19,1,107,123,2212,0,121,10624,61
-5690096349033266828,1000,250,4,20,4,0.95,0.6,1.0,76,18,2,56,174,1945,0,65,5724,81
-2032979276916898991,1000,250,4,20,4,0.95,0.6,1.0,111,14,6,91,139,1843,0,101,10519,56
-5785477379939040836,1000,250,4,20,4,0.95,0.6,1.0,68,19,1,48,182,849,0,65,4211,98
2628490727129594601,1000,250,4,20,4,0.95,0.6,1.0,78,15,5,58,172,1134,0,73,6323,76
-4894333080916502330,1000,250,4,20,4,0.95,0.6,1.0,96,18,2,76,154,1778,0,86,8164,86
-8957833044056384233,1000,250,4,20,4,0.95,0.6,1.0,125,19,1,105,125,2108,0,104,9649,58
8200347819150047108,1000,250,4,20,4,0.95,0.6,1.0,65,17,3,45,185,1008,0,59,6401,83
-817470820630926879,1000,250,4,20,4,0.95,0.6,1.0,84,18,2,64,166,1465,0,71,9422,106
-2274841237619283123,1000,250,4,20,4,0.95,0.6,1.0,153,15,5,133,97,2704,0,147,9239,74
4329938173028888799,1000,250,4,20,4,0.95,0.6,1.0,172,18,2,152,78,3646,0,170,15227,84
-6871276732604498752,1000,250,4,20,4,0.95,0.6,1.0,96,16,4,76,154,1676,0,87,7485,69
-3114647923615348494,1000,250,4,20,4,0.95,0.6,1.0,60,15,5,40,190,820,0,57,3092,81
300401931012638654,1000,250,4,20,4,0.95,0.6,1.0,119,16,4,99,131,1692,0,116,7712,68
4259928437075789811,1000,250,4,20,4,0.95,0.6,1.0,61,17,3,41,189,1181,0,53,3524,82
5594328710681270177,1000,250,4,20,4,0.95,0.6,1.0,146,17,3,126,104,2482,0,142,9511,76
4201574423053275584,1000,250,4,20,4,0.95,0.6,1.0,80,16,4,60,170,1196,0,67,6783,80
-4721563919730889629,1000,250,4,20,4,0.95,0.6,1.0,119,19,1,99,131,1682,0,117,6608,78
-1801569745641242037,1000,250,4,20,4,0.95,0.6,1.0,102,18,2,82,148,1530,0,97,9068,65
-2111362785904193190,1000,250,4,20,4,0.95,0.6,1.0,107,14,6,87,143,1683,0,105,9002,64
4549225400248170454,1000,250,4,20,4,0.95,0.6,1.0,105,16,4,85,145,1998,0,98,10559,64
4516671176149533714,1000,250,4,20,4,0.95,0.6,1.0,28,17,3,8,222,169,0,21,1657,69
3748638763187687574,1000,250,4,20,4,0.95,0.6,1.0,149,14,6,129,101,2659,0,137,8477,96
8533616473505692303,1000,250,4,20,4,0.95,0.6,1.0,58,18,2,38,192,797,0,49,4361,85
-4508955228821887392,1000,250,4,20,4,0.95,0.6,1.0,55,18,2,35,195,664,0,53,3720,95
-2885435462836529140,1000,250,4,20,4,0.95,0.6,1.0,43,16,4,23,207,487,0,38,3687,93
-6612439256209848095,1000,250,4,20,4,0.95,0.6,1.0,69,16,4,49,181,885,0,62,5320,90
7407775643889224709,1000,250,4,20,4,0.95,0.6,1.0,70,18,2,50,180,958,0,61,5248,82
-7401542444419059067,1000,250,4,20,4,0.95,0.6,1.0,46,16,4,26,204,689,0,39,4296,75
-8384527964475960307,1000,250,4,20,4,0.95,0.6,1.0,109,15,5,89,141,1780,0,96,7491,63
5965910907722940045,1000,250,4,20,4,0.95,0.6,1.0,90,16,4,70,160,1989,0,86,6633,83
-4630861418169293731,1000,250,4,20,4,0.95,0.6,1.0,114,20,0,94,136,2439,0,98,7387,86
3859720157241242167,1000,250,4,20,4,0.95,0.6,1.0,96,19,1,76,154,1787,0,79,7204,104
-4630726974353428203,1000,250,4,20,4,0.95,0.6,1.0,142,19,1,122,108,2514,0,139,10723,69
-7798684465669909843,1000,250,4,20,4,0.95,0.6,1.0,142,19,1,122,108,3015,0,129,8713,67
-5099754807631320139,1000,250,4,20,4,0.95,0.6,1.0,74,13,7,54,176,1094,0,72,6595,126
5810910881985900957,1000,250,4,20,4,0.95,0.6,1.0,118,15,5,98,132,2157,0,104,10681,59
1127342200400519881,1000,250,4,20,4,0.95,0.6,1.0,39,18,2,19,211,590,0,36,3622,81
-5817393832121391182,1000,250,4,20,4,0.95,0.6,1.0,41,19,1,21,209,633,0,37,2818,102
5597626553888215321,1000,250,4,20,4,0.95,0.6,1.0,110,18,2,90,140,2253,0,97,9734,68
3450798091763816823,1000,250,4,20,4,0.95,0.6,1.0,122,19,1,102,128,2414,0,123,8927,84
-1248982850956389297,1000,250,4,20,4,0.95,0.6,1.0,187,16,4,167,63,3208,0,178,13361,59
1294992826222733880,1000,250,4,20,4,0.95,0.6,1.0,101,18,2,81,149,1967,0,91,6281,86
1298624726277805845,1000,250,4,20,4,0.95,0.6,1.0,58,17,3,38,192,854,0,55,4457,72
-2437335438373968349,1000,250,4,20,4,0.95,0.6,1.0,71,14,6,51,179,998,0,69,4761,83
-58895030643576969,1000,250,4,20,4,0.95,0.6,1.0,101,15,5,81,149,1832,0,87,8375,56
304524281995259040,1000,250,4,20,4,0.95,0.6,1.0,33,19,1,13,217,408,0,28,2464,93
-2133808881983542128,1000,250,4,20,4,0.95,0.6,1.0,85,16,4,65,165,1176,0,83,6002,64
-3405191455222619182,1000,250,4,20,4,0.95,0.6,1.0,80,19,1,60,170,1306,0,63,5897,108
-8507034959452602088,1000,250,4,20,4,0.95,0.6,1.0,116,18,2,96,134,2091,0,108,7527,80
9046294106208666357,1000,250,4,20,4,0.95,0.6,1.0,63,20,0,43,187,963,0,62,4631,96
-1220528429251178700,1000,250,4,20,4,0.95,0.6,1.0,151,13,7,131,99,2716,0,149,14475,86
7026277241402700310,1000,250,4,20,4,0.95,0.6,1.0,119,16,4,99,131,1856,0,114,7380,67
2448677127857235331,1000,250,4,20,4,0.95,0.6,1.0,54,20,0,34,196,757,0,48,5126,69
4538144293809639905,1000,250,4,20,4,0.95,0.6,1.0,64,20,0,44,186,1132,0,60,4638,60
5250499359466024205,1000,250,4,20,4,0.95,0.6,1.0,80,17,3,60,170,1171,0,76,6663,62
397825054280533459,1000,250,4,20,4,0.95,0.6,1.0,132,19,1,112,118,2127,0,121,8580,97
-4148530023757865248,1000,250,4,20,4,0.95,0.6,1.0,113,16,4,93,137,1955,0,113,10894,66
3999269830903112284,1000,250,4,20,4,0.95,0.6,1.0,69,17,3,49,181,1289,0,64,6464,118
-5630486421914973945,1000,250,4,20,4,0.95,0.6,1.0,66,19,1,46,184,854,0,66,5942,79
9185459203552752345,1000,250,4,20,4,0.95,0.6,1.0,49,19,1,29,201,665,0,39,3430,86
-7978407248279046609,1000,250,4,20,4,0.95,0.6,1.0,100,17,3,80,150,2110,0,97,8033,83
3830672929846791786,1000,250,4,20,4,0.95,0.6,1.0,83,17,3,63,167,2180,0,79,6145,72
2810078307438809123,1000,250,4,20,4,0.95,0.6,1.0,99,17,3,79,151,1796,0,91,6113,61
-2289846227681993519,1000,250,4,20,4,0.95,0.6,1.0,68,16,4,48,182,972,0,70,4732,69
-8808857964794468708,1000,250,4,20,4,0.95,0.6,1.0,158,19,1,138,92,2693,0,153,13466,57
1229099342786571890,1000,250,4,20,4,0.95,0.6,1.0,68,18,2,48,182,1425,0,65,4835,80
7639815563958234474,1000,250,4,20,4,0.95,0.6,1.0,64,17,3,44,186,998,0,57,4590,83
-4660046016824275314,1000,250,4,20,4,0.95,0.6,1.0,143,12,8,123,107,2902,0,137,10785,91
-4020117123316984767,1000,250,4,20,4,0.95,0.6,1.0,142,16,4,122,108,2694,0,136,9713,83
6118589883076054327,1000,250,4,20,4,0.95,0.6,1.0,69,17,3,49,181,881,0,68,4940,116
4130537333797827510,1000,250,4,20,4,0.95,0.6,1.0,66,17,3,46,184,748,0,54,4984,74
8947050656273801181,1000,250,4,20,4,0.95,0.6,1.0,98,18,2,78,152,1862,0,92,8307,105
-2203895009592327902,1000,250,4,20,4,0.95,0.6,1.0,133,17,3,113,117,2584,0,115,10996,64
2893834880182811533,1000,250,4,20,4,0.95,0.6,1.0,96,15,5,76,154,1652,0,89,7824,91
-8215875323776166746,1000,250,4,20,4,0.95,0.6,1.0,73,17,3,53,177,1052,0,52,5205,94
358902098589968481,1000,250,4,20,4,0.95,0.6,1.0,119,16,4,99,131,2212,0,116,7816,81
-8089794065490009409,1000,250,4,20,4,0.95,0.6,1.0,80,17,3,60,170,1338,0,75,6123,93
-6103420590195555162,1000,250,4,20,4,0.95,0.6,1.0,179,17,3,159,71,3224,0,167,11877,99
-2049398910080989088,1000,250,4,20,4,0.95,0.6,1.0,75,18,2,55,175,1137,0,72,6017,67
3588842899077531316,1000,250,4,20,4,0.95,0.6,1.0,47,17,3,27,203,729,0,48,3019,72
5276458050753147137,1000,250,4,20,4,0.95,0.6,1.0,133,18,2,113,117,2446,0,122,9577,83
-2767093049718847195,1000,250,4,20,4,0.95,0.6,1.0,172,17,3,152,78,3377,0,163,13793,83
4744769108173002885,1000,250,4,20,4,0.95,0.6,1.0,90,17,3,70,160,1586,0,75,7119,80
7484995847714614084,1000,250,4,20,4,0.95,0.6,1.0,109,16,4,89,141,2152,0,92,8327,76
-1276526298856438730,1000,250,4,20,4,0.95,0.6,1.0,61,19,1,41,189,677,0,57,3546,77
2536564634226817700,1000,250,4,20,4,0.95,0.6,1.0,73,16,4,53,177,1208,0,64,8236,94
5842894868370735456,1000,250,4,20,4,0.95,0.6,1.0,109,13,7,89,141,1878,0,101,7359,70
-6422132871310874000,1000,250,4,20,4,0.95,0.6,1.0,127,19,1,107,123,2316,0,118,7859,74
8169540795097604501,1000,250,4,20,4,0.95,0.6,1.0,149,11,9,129,101,2206,0,144,8801,65
8492236861658178794,1000,250,4,20,4,0.95,0.6,1.0,115,17,3,95,135,1968,0,111,8695,71
1734122079184508030,1000,250,4,20,4,0.95,0.6,1.0,55,16,4,35,195,740,0,53,3321,68
-3343940055306139843,1000,250,4,20,4,0.95,0.6,1.0,143,14,6,123,107,2682,0,137,9995,63
2381166093779135801,1000,250,4,20,4,0.95,0.6,1.0,139,18,2,119,111,2216,0,133,7915,67
-1086785477963342818,1000,250,4,20,4,0.95,0.6,1.0,131,16,4,111,119,2500,0,119,7890,78
8336381781561191071,1000,250,4,20,4,0.95,0.6,1.0,123,20,0,103,127,2202,0,106,8546,74
6052149562584555965,1000,250,4,20,4,0.95,0.6,1.0,69,13,7,49,181,1173,0,69,6192,75
-6359709024337941948,1000,250,4,20,4,0.95,0.6,1.0,112,19,1,92,138,1925,0,89,10899,82
-945794973454653561,1000,250,4,20,4,0.95,0.6,1.0,131,12,8,111,119,2313,0,132,9884,73
-4939633013593335797,1000,250,4,20,4,0.95,0.6,1.0,46,19,1,26,204,488,0,47,3183,70
-5904622548888377475,1000,250,4,20,4,0.95,0.6,1.0,91,15,5,71,159,1728,0,85,5779,67
-8464157513372917199,1000,250,4,20,4,0.95,0.6,1.0,171,12,8,151,79,2796,0,161,13422,67
-2629581822479646217,1000,250,4,20,4,0.95,0.6,1.0,139,18,2,119,111,2881,0,125,9268,76
-132030608592813802,1000,250,4,20,4,0.95,0.6,1.0,167,20,0,147,83,3582,0,150,11469,79
-8397009921029377823,1000,250,4,20,4,0.95,0.6,1.0,90,19,1,70,160,1372,0,71,6846,103
-267586062915666820,1000,250,4,20,4,0.95,0.6,1.0,59,15,5,39,191,765,0,55,3209,84
1298834832005835420,1000,250,4,20,4,0.95,0.6,1.0,28,19,1,8,222,204,0,23,1997,63
8168343599354456106,1000,250,4,20,4,0.95,0.6,1.0,107,13,7,87,143,2070,0,108,6890,74
-2928283561157872095,1000,250,4,20,4,0.95,0.6,1.0,37,18,2,17,213,422,0,28,2476,77
-241374059035053463,1000,250,4,20,4,0.95,0.6,1.0,115,16,4,95,135,2662,0,112,6578,75
4690646303564829618,1000,250,4,20,4,0.95,0.6,1.0,88,18,2,68,162,1270,0,80,6790,61
8614450924071492285,1000,250,4,20,4,0.95,0.6,1.0,68,17,3,48,182,979,0,64,4938,76
-2989807664947140539,1000,250,4,20,4,0.95,0.6,1.0,78,17,3,58,172,1324,0,77,6609,62
-8619335553007500739,1000,250,4,20,4,0.95,0.6,1.0,153,15,5,133,97,2513,0,148,11164,93
7658159775820820055,1000,250,4,20,4,0.95,0.6,1.0,41,19,1,21,209,715,0,39,2916,75
-5520185737165422948,1000,250,4,20,4,0.95,0.6,1.0,49,16,4,29,201,695,0,46,3680,73
8215100089924376413,1000,250,4,20,4,0.95,0.6,1.0,56,18,2,36,194,884,0,47,4072,78
-3031275017700014757,1000,250,4,20,4,0.95,0.6,1.0,59,19,1,39,191,869,0,54,3164,93
-767580928060344408,1000,250,4,20,4,0.95,0.6,1.0,95,20,0,75,155,1678,0,91,6067,79
7938113495293342850,1000,250,4,20,4,0.95,0.6,1.0,77,16,4,57,173,1062,0,74,4868,76
-1182843684675619907,1000,250,4,20,4,0.95,0.6,1.0,75,17,3,55,175,1112,0,62,7174,74
-7762993918301852099,1000,250,4,20,4,0.95,0.6,1.0,147,17,3,127,103,2218,0,139,10408,65
-3587770527113087498,1000,250,4,20,4,0.95,0.6,1.0,55,18,2,35,195,624,0,46,3510,90
-1417343559687157277,1000,250,4,20,4,0.95,0.6,1.0,138,13,7,118,112,2490,0,132,10133,76
-5842500814720123847,1000,250,4,20,4,0.95,0.6,1.0,143,18,2,123,107,2343,0,139,9936,65
35040330180656025,1000,250,4,20,4,0.95,0.6,1.0,76,16,4,56,174,1140,0,65,5610,77
-4697829679709098164,1000,250,4,20,4,0.95,0.6,1.0,124,14,6,104,126,2095,0,115,10042,69
8765280358054613720,1000,250,4,20,4,0.95,0.6,1.0,37,18,2,17,213,426,0,35,3498,74
4621685551871485775,1000,250,4,20,4,0.95,0.6,1.0,92,18,2,72,158,1636,0,89,6299,52
8784139959708766058,1000,250,4,20,4,0.95,0.6,1.0,102,17,3,82,148,1754,0,102,6827,107
4906084153469590105,1000,250,4,20,4,0.95,0.6,1.0,57,16,4,37,193,760,0,51,3775,63
2440672154533795314,1000,250,4,20,4,0.95,0.6,1.0,77,17,3,57,173,1031,0,72,5315,65
8976066667224588702,1000,250,4,20,4,0.95,0.6,1.0,33,15,5,13,217,302,0,30,2806,63
-9197634529865079373,1000,250,4,20,4,0.95,0.6,1.0,95,19,1,75,155,1697,0,79,7476,85
-7109611125711394269,1000,250,4,20,4,0.95,0.6,1.0,60,17,3,40,190,1018,0,50,4330,58
-2610649426689931825,1000,250,4,20,4,0.95,0.6,1.0,191,16,4,171,59,3796,0,177,15864,77
-7755989034501199441,1000,250,4,20,4,0.95,0.6,1.0,47,19,1,27,203,758,0,40,2568,69
-6996694867813116172,1000,250,4,20,4,0.95,0.6,1.0,63,18,2,43,187,1031,0,57,5366,67
6501002749550203916,1000,250,4,20,4,0.95,0.6,1.0,112,15,5,92,138,1497,0,96,8365,82
-6904789255209085246,1000,250,4,20,4,0.95,0.6,1.0,146,11,9,126,104,2262,0,141,7600,94
2523164184577282068,1000,250,4,20,4,0.95,0.6,1.0,121,17,3,101,129,1792,0,118,7893,73
5232313658071307910,1000,250,4,20,4,0.95,0.6,1.0,57,17,3,37,193,1130,0,54,4525,66
-3303968317227362200,1000,250,4,20,4,0.95,0.6,1.0,62,19,1,42,188,830,0,55,5204,69
236698446084545411,1000,250,4,20,4,0.95,0.6,1.0,160,20,0,140,90,3173,0,122,14890,73
-1575073727467905087,1000,250,4,20,4,0.95,0.6,1.0,51,17,3,31,199,1017,0,45,2762,75
8819038733338435173,1000,250,4,20,4,0.95,0.6,1.0,88,20,0,68,162,1879,0,77,8176,84
7670266212127105654,1000,250,4,20,4,0.95,0.6,1.0,77,19,1,57,173,1350,0,73,4780,75
-5340786234538842548,1000,250,4,20,4,0.95,0.6,1.0,82,17,3,62,168,1148,0,81,7364,89
-9222021389975138080,1000,250,4,20,4,0.95,0.6,1.0,71,19,1,51,179,976,0,69,6036,62
-1489283793357261391,1000,250,4,20,4,0.95,0.6,1.0,92,17,3,72,158,1350,0,88,5065,56
2838182864485950595,1000,250,4,20,4,0.95,0.6,1.0,150,9,11,130,100,2457,0,143,9405,47
-3178835061169872909,1000,250,4,20,4,0.95,0.6,1.0,84,17,3,64,166,1198,0,80,5947,115
-3140858883286293786,1000,250,4,20,4,0.95,0.6,1.0,97,18,2,77,153,1864,0,90,7794,112
-6335688282051401600,1000,250,4,20,4,0.95,0.6,1.0,109,16,4,89,141,2007,0,102,8871,101
-8050194513623611589,1000,250,4,20,4,0.95,0.6,1.0,149,17,3,129,101,2170,0,144,12033,78
182946912676850983,1000,250,4,20,4,0.95,0.6,1.0,119,19,1,99,131,2285,0,106,8665,67
-7082671441233955938,1000,250,4,20,4,0.95,0.6,1.0,107,12,8,87,143,1842,0,98,6263,82
5117553922982063253,1000,250,4,20,4,0.95,0.6,1.0,105,17,3,85,145,1821,0,106,7359,65
-9090309575384274995,1000,250,4,20,4,0.95,0.6,1.0,59,19,1,39,191,884,0,55,3682,79
-148196327259668952,1000,250,4,20,4,0.95,0.6,1.0,74,14,6,54,176,1045,0,65,5910,63
-180359425293480572,1000,250,4,20,4,0.95,0.6,1.0,68,19,1,48,182,960,0,51,8824,70
8124232997100847185,1000,250,4,20,4,0.95,0.6,1.0,135,14,6,115,115,2447,0,130,11972,79
-7673507827407420874,1000,250,4,20,4,0.95,0.6,1.0,50,19,1,30,200,564,0,51,3283,72
-2205155393367373780,1000,250,4,20,4,0.95,0.6,1.0,150,16,4,130,100,2725,0,143,9646,93
6864650853425768908,1000,250,4,20,4,0.95,0.6,1.0,163,13,7,143,87,3165,0,157,11399,70
-1707148807791446394,1000,250,4,20,4,0.95,0.6,1.0,73,20,0,53,177,918,0,51,4792,94
1488866483669364094,1000,250,4,20,4,0.95,0.6,1.0,168,16,4,148,82,3157,0,166,12031,117
-8544398472907373009,1000,250,4,20,4,0.95,0.6,1.0,93,17,3,73,157,1577,0,87,7205,87
-242087822333958652,1000,250,4,20,4,0.95,0.6,1.0,102,16,4,82,148,2137,0,99,6942,75
4381600152838811177,1000,250,4,20,4,0.95,0.6,1.0,142,15,5,122,108,2296,0,136,12712,74
4819824493467286930,1000,250,4,20,4,0.95,0.6,1.0,74,15,5,54,176,1139,0,64,6123,60
-4059097101741272031,1000,250,4,20,4,0.95,0.6,1.0,85,17,3,65,165,1047,0,79,4534,73
7547692484268721419,1000,250,4,20,4,0.95,0.6,1.0,73,19,1,53,177,981,0,51,5936,65
-8311767748924784183,1000,250,4,20,4,0.95,0.6,1.0,79,14,6,59,171,920,0,71,5145,64
4222262389492954491,1000,250,4,20,4,0.95,0.6,1.0,97,17,3,77,153,2085,0,88,6065,92
6874654640501181585,1000,250,4,20,4,0.95,0.6,1.0,87,18,2,67,163,1440,0,81,5623,102
3047617440846817374,1000,250,4,20,4,0.95,0.6,1.0,147,18,2,127,103,2991,0,124,14131,66
3450003533451365478,1000,250,4,20,4,0.95,0.6,1.0,139,17,3,119,111,2852,0,115,11086,78
-7901858849541046981,1000,250,4,20,4,0.95,0.6,1.0,67,18,2,47,183,1123,0,59,6718,55
2636588398255593092,1000,250,4,20,4,0.95,0.6,1.0,47,19,1,27,203,678,0,45,2656,76
-6704489634699187010,1000,250,4,20,4,0.95,0.6,1.0,119,17,3,99,131,2155,0,96,10754,90
-6933407859884179810,1000,250,4,20,4,0.95,0.6,1.0,108,20,0,88,142,2038,0,91,7789,87
2033676786752348848,1000,250,4,20,4,0.95,0.6,1.0,104,17,3,84,146,1580,0,102,7648,112
-5038419118242676536,1000,250,4,20,4,0.95,0.6,1.0,146,17,3,126,104,2701,0,145,11015,63
-7526687684890201857,1000,250,4,20,4,0.95,0.6,1.0,118,17,3,98,132,2077,0,112,6926,74
7767136220549788743,1000,250,4,20,4,0.95,0.6,1.0,104,18,2,84,146,1653,0,90,8887,80
-5610790531432501003,1000,250,4,20,4,0.95,0.6,1.0,188,17,3,168,62,3625,0,172,14856,69
6078589299718105553,1000,250,4,20,4,0.95,0.6,1.0,46,19,1,26,204,541,0,38,2969,67
