seed,steps,humanSize,zombiesSize,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,redCrossInformProbability,zombified,zombifiedAntidotersActivated,zombifiedAntidotersNoActivated,zombifiedNoAntidotersNoActivated,rescued,flee,humans,zombies,pursued,halfRescued,killed,humansDynamic,zombiesDynamic,rescuedDynamic,killedDynamic,zombifiedDynamic,fleeDynamic,pursueDynamic,humansGoneDynamic,zombiesGoneDynamic
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,31,4,3,1,0,3,36,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,30,4,1,0,0,0,39,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,30,4,0,0,0,0,40,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,28,3,2,1,0,0,28,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,28,3,0,0,0,0,30,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,27,3,1,0,0,0,24,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,27,3,0,0,0,0,30,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,27,3,0,0,0,0,24,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,3,1,0,0,0,28,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,3,0,0,0,0,27,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,3,0,0,0,0,26,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,1,0,2,0,0,25,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,1,0,0,0,0,10,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,1,0,0,0,0,10,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,1,0,0,8,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,26,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,25,0,1,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,25,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,25,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,25,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,25,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,24,0,1,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,24,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,24,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,24,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,24,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,24,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,24,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,24,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,23,0,1,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,23,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,23,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,23,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,23,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,22,0,1,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,22,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,22,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,22,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,22,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,22,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,21,0,1,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,21,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,21,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,21,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,21,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,21,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,21,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,21,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,21,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,21,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,20,0,1,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,20,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,20,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,20,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,20,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,20,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,19,0,1,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,19,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,19,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,19,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,18,0,1,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,18,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,18,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,18,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,18,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,18,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,18,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,18,0,0,0,0,0,0,0,0
8206998851084794056,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,454,18,0,1795,67,19,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,250,4,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,245,9,0,0,5,35,72,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,244,10,0,0,1,32,96,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,239,15,0,0,5,52,126,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,224,18,12,0,3,41,145,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,201,22,19,0,4,116,179,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,155,27,40,1,6,156,217,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,121,33,27,1,7,97,262,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,102,34,15,3,4,96,297,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,81,35,19,1,2,89,296,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,67,35,13,1,1,83,312,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,54,38,9,1,4,65,331,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,46,38,7,1,1,71,359,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,40,41,3,0,3,60,363,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,34,42,4,1,2,17,300,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,34,40,0,2,0,15,288,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,31,37,2,4,1,32,265,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,28,37,1,2,2,22,278,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,26,36,2,1,0,7,245,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,26,36,0,0,0,16,258,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,26,34,0,2,0,10,258,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,25,32,1,2,0,14,230,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,25,30,0,2,0,11,234,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,24,31,0,0,1,9,230,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,24,28,0,3,0,10,194,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,24,28,0,0,0,8,226,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,23,27,1,1,0,8,207,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,23,24,0,3,0,8,179,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,22,23,1,1,0,2,168,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,22,22,0,1,0,0,122,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,21,21,1,1,0,0,130,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,21,20,0,1,0,0,103,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,21,19,0,1,0,0,113,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,21,18,0,1,0,0,118,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,20,16,1,2,0,0,115,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,20,16,0,0,0,0,119,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,19,14,1,2,0,0,97,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,19,14,0,0,0,0,82,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,19,12,0,2,0,0,102,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,19,8,0,4,0,0,69,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,19,8,0,0,0,0,57,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,19,8,0,0,0,0,59,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,19,7,0,1,0,0,39,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,19,7,0,0,0,0,43,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,7,1,0,0,0,57,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,7,0,0,0,0,53,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,7,0,0,0,0,61,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,7,0,0,0,0,55,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,7,0,0,0,0,34,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,7,0,0,0,0,45,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,7,0,0,0,0,46,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,7,0,0,0,0,64,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,7,0,0,0,0,65,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,7,0,0,0,0,65,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,7,0,0,0,0,65,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,7,0,0,0,0,63,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,4,0,3,0,0,40,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,4,0,0,0,0,35,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,4,0,0,0,0,35,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,4,0,0,0,0,34,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,4,0,0,0,0,33,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,3,0,1,0,0,33,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,3,0,0,0,0,23,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,2,0,1,0,0,23,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,2,0,0,0,0,19,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,2,0,0,0,0,19,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,2,0,0,0,0,20,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,2,0,0,0,0,20,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,2,0,0,0,0,20,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,2,0,0,0,0,20,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,2,0,0,0,0,20,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,1,0,1,0,0,18,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,1,0,0,0,0,10,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,1,0,0,0,0,10,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,1,0,0,0,0,10,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,1,0,0,0,0,10,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,1,0,0,1,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
-7419935294003285894,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1182,18,0,9109,66,56,18,0,0,0,0,0,0,0,0
