runningHumansAvg,runningHumansMSE,runningHumansMed,runningZombiesAvg,runningZombiesMSE,runningZombiesMed,seed,walkingHumansAvg,walkingHumansMSE,walkingHumansMed,walkingZombiesAvg,walkingZombiesMSE,walkingZombiesMed
0.77,1.1122499719037984,0.0,37.08,51.19485911690742,11.5,1311292156631422334,0.32,0.597996655509042,0.0,210.57,52.42561492247849,235.5
0.74,1.1191067866830227,0.0,35.72,50.31661355854544,10.0,1311292156631422334,0.31,0.5778408085277467,0.0,211.97,51.48853367498436,235.5
0.76,1.1146299834474218,0.0,33.29,48.67387286830585,10.5,1311292156631422334,0.28,0.5491812087098389,0.0,214.41,49.79921585728033,236.0
0.78,1.1364858116140302,0.0,33.41,49.745973706421715,9.0,1311292156631422334,0.24,0.5314132102234572,0.0,214.31,50.89866304727464,238.0
0.79,1.2352732491234475,0.0,32.94,48.93767873530579,6.0,1311292156631422334,0.23,0.46593991028886966,0.0,214.78,50.14949251986504,241.5
0.75,1.1258330249197703,0.0,32.21,48.04191815487804,6.0,1311292156631422334,0.21,0.47528938553264594,0.0,215.57,49.176875663262706,241.0
0.71,1.1072036849649662,0.0,30.12,47.32869742555777,4.0,1311292156631422334,0.21,0.4752893855326459,0.0,217.7,48.3217342404016,243.0
0.67,1.0959470790143107,0.0,30.38,48.675205187035424,2.0,1311292156631422334,0.23,0.5070502933634888,0.0,217.46,49.68871501659105,243.5
0.65,1.0428326807307107,0.0,29.12,48.557858272374425,0.5,1311292156631422334,0.22,0.5015974481593786,0.0,218.75,49.604309288609194,244.0
0.59,1.0009495491781792,0.0,28.49,47.83690939013513,0.0,1311292156631422334,0.26,0.5765414122159825,0.0,219.4,48.852635548146225,245.0
0.57,1.0025467570143547,0.0,27.09,47.217601590932176,0.0,1311292156631422334,0.24,0.5851495535331122,0.0,220.84,48.13932280371214,245.0
0.59,1.0009495491781792,0.0,27.36,46.83065662576171,0.0,1311292156631422334,0.2,0.509901951359278,0.0,220.59,47.66237404913858,245.0
0.58,0.961041102138717,0.0,27.62,48.89494452394848,0.0,1311292156631422334,0.18,0.4975942121849888,0.0,220.36,49.7623391733146,245.0
0.56,0.9624967532412767,0.0,26.96,47.800192468231785,0.0,1311292156631422334,0.18,0.4556314299957808,0.0,221.04,48.651191146774615,245.5
0.54,0.9738583059151885,0.0,25.69,46.397347984556184,0.0,1311292156631422334,0.2,0.46904157598234264,0.0,222.31,47.269587474400495,246.0
0.53,0.9322553298319086,0.0,24.69,44.334567777299895,0.0,1311292156631422334,0.2,0.46904157598234264,0.0,223.32,45.17740143036118,246.0
0.51,0.8999444427296606,0.0,22.87,39.98391051410555,0.0,1311292156631422334,0.2,0.4690415759823426,0.0,225.16,40.6944025634976,246.0
0.47,0.817985329941803,0.0,22.9,39.78655551816469,0.0,1311292156631422334,0.23,0.5070502933634888,0.0,225.14,40.53640832634287,246.0
0.45,0.7921489758877431,0.0,22.29,39.343689455870816,0.0,1311292156631422334,0.23,0.507050293363489,0.0,225.76,40.09591500390032,246.0
0.43,0.7383088784512886,0.0,22.03,38.95855618474587,0.0,1311292156631422334,0.2,0.46904157598234264,0.0,226.07,39.66692702995783,246.0
0.4,0.7071067811865472,0.0,20.13,37.354157733778436,0.0,1311292156631422334,0.2,0.5291502622129179,0.0,228.0,37.8745297000504,246.0
0.37,0.6878226515607057,0.0,19.33,36.375281442210174,0.0,1311292156631422334,0.22,0.5758472019555192,0.0,228.81,36.929580284644445,247.0
0.34,0.6666333324999586,0.0,18.8,36.21601855532992,0.0,1311292156631422334,0.21,0.49588305072869754,0.0,229.38,36.65099725791919,247.0
0.34,0.6514598989960936,0.0,17.74,35.17232434741837,0.0,1311292156631422334,0.16,0.3929376540877704,0.0,230.49,35.541382921884164,247.0
0.32,0.6305553108173781,0.0,15.76,33.0254810714394,0.0,1311292156631422334,0.15,0.3840572873934309,0.0,232.5,33.393262793563615,247.0
0.28,0.6013318551349163,0.0,15.64,33.92035377174005,0.0,1311292156631422334,0.18,0.40938978980917484,0.0,232.63,34.26941931226731,247.0
0.28,0.6013318551349164,0.0,15.94,33.90156928521156,0.0,1311292156631422334,0.17,0.4013726448077897,0.0,232.34,34.25557472879415,247.0
0.25,0.5545268253204708,0.0,16.01,34.367570469848445,0.0,1311292156631422334,0.2,0.44721359549995754,0.0,232.27,34.704712936429836,247.0
0.24,0.549909083394701,0.0,15.79,33.692223138285186,0.0,1311292156631422334,0.19,0.4403407771260796,0.0,232.51,34.023078931807454,247.0
0.24,0.549909083394701,0.0,14.5,32.359697155566835,0.0,1311292156631422334,0.18,0.43312815655415476,0.0,233.81,32.7513953901204,247.0
0.23,0.5070502933634887,0.0,13.51,31.65769890563745,0.0,1311292156631422334,0.16,0.41761226035642235,0.0,234.83,32.084592875709056,247.0
0.23,0.5070502933634887,0.0,11.72,28.277934860947653,0.0,1311292156631422334,0.13,0.3648287269390938,0.0,236.65,28.819568005089877,247.5
0.23,0.5264028875300744,0.0,11.66,29.960714277199745,0.0,1311292156631422334,0.13,0.36482872693909385,0.0,236.71,30.56020124279289,248.0
0.24,0.5314132102234572,0.0,11.53,30.46455481375036,0.0,1311292156631422334,0.11,0.3433656942677882,0.0,236.85,31.041383667613793,248.0
0.22,0.5015974481593785,0.0,11.37,30.048512442382215,0.0,1311292156631422334,0.1,0.29999999999999977,0.0,237.04,30.652869359979988,248.0
0.22,0.5015974481593785,0.0,10.97,30.020811114958217,0.0,1311292156631422334,0.07,0.25514701644346166,0.0,237.47,30.64782374003088,248.0
0.22,0.5015974481593785,0.0,10.52,29.19023124266064,0.0,1311292156631422334,0.05,0.21794494717703364,0.0,237.93,29.7984076755789,248.0
0.15,0.4092676385936228,0.0,10.05,28.24194575449788,0.0,1311292156631422334,0.09,0.2861817604250837,0.0,238.43,28.847965266202067,248.0
0.13,0.3912799509302768,0.0,8.26,26.409324111002903,0.0,1311292156631422334,0.09,0.28618176042508364,0.0,240.24,26.944431706755296,248.0
0.13,0.3912799509302768,0.0,7.78,25.748234890959033,0.0,1311292156631422334,0.08,0.27129319932501095,0.0,240.73,26.31115922949804,248.0
0.13,0.36482872693909374,0.0,7.13,24.83733278755995,0.0,1311292156631422334,0.08,0.30594117081556693,0.0,241.38,25.456936186430607,248.0
0.13,0.36482872693909374,0.0,7.07,25.559442482182604,0.0,1311292156631422334,0.07,0.29171904291629636,0.0,241.45,26.15086040649523,248.0
0.13,0.36482872693909374,0.0,6.58,24.288754599608428,0.0,1311292156631422334,0.07,0.29171904291629636,0.0,241.94,24.935043613356683,248.0
0.12,0.35440090293338716,0.0,7.12,25.703027059083905,0.0,1311292156631422334,0.07,0.29171904291629636,0.0,241.41,26.32151021503134,248.0
0.11,0.34336569426778807,0.0,6.65,24.18196642128181,0.0,1311292156631422334,0.05,0.21794494717703367,0.0,241.91,24.76775928500599,248.0
0.11,0.34336569426778807,0.0,6.03,22.27126175141408,0.0,1311292156631422334,0.04,0.1959591794226542,0.0,242.54,22.86893963435997,248.5
0.11,0.34336569426778807,0.0,5.0,19.31579664419772,0.0,1311292156631422334,0.02,0.1399999999999999,0.0,243.59,19.885721007798548,248.5
0.1,0.3316624790355398,0.0,4.55,16.8067694694727,0.0,1311292156631422334,0.03,0.17058722109231975,0.0,244.04,17.399379299273875,249.0
0.1,0.3316624790355398,0.0,3.94,14.213950893400478,0.0,1311292156631422334,0.03,0.17058722109231975,0.0,244.65,14.664497945719107,249.0
0.1,0.3316624790355398,0.0,4.24,14.812238183340138,0.0,1311292156631422334,0.03,0.17058722109231975,0.0,244.35,15.306452887589598,249.0
0.1,0.3316624790355398,0.0,5.63,22.22280585344706,0.0,1311292156631422334,0.01,0.09949874371066199,0.0,242.98,22.713423343917142,249.0
0.1,0.3316624790355398,0.0,3.65,14.446712428784611,0.0,1311292156631422334,0.01,0.09949874371066199,0.0,244.96,14.920402139352682,249.0
0.09,0.2861817604250838,0.0,3.48,14.02246768582478,0.0,1311292156631422334,0.01,0.09949874371066199,0.0,245.14,14.505185279754269,249.0
0.08,0.27129319932501095,0.0,3.21,13.09144377064654,0.0,1311292156631422334,0.0,0.0,0.0,245.43,13.58179295969424,249.0
0.08,0.27129319932501095,0.0,2.22,10.814416304174731,0.0,1311292156631422334,0.0,0.0,0.0,246.42,11.427318145566785,249.0
0.07,0.2551470164434616,0.0,2.09,9.509043064367722,0.0,1311292156631422334,0.01,0.09949874371066199,0.0,246.55,10.17386357290091,249.0
0.05,0.21794494717703403,0.0,2.28,10.387569494352368,0.0,1311292156631422334,0.03,0.17058722109231986,0.0,246.36,11.02045371116816,249.0
0.05,0.21794494717703403,0.0,2.23,10.291603373624545,0.0,1311292156631422334,0.03,0.17058722109231986,0.0,246.41,10.934436428092669,249.0
0.05,0.21794494717703403,0.0,2.14,10.22645588657184,0.0,1311292156631422334,0.02,0.13999999999999987,0.0,246.51,10.818960208818597,249.0
0.05,0.21794494717703403,0.0,1.84,10.482099026435485,0.0,1311292156631422334,0.02,0.13999999999999987,0.0,246.81,10.916679898210809,249.0
0.05,0.21794494717703403,0.0,1.83,11.054460638131573,0.0,1311292156631422334,0.02,0.13999999999999987,0.0,246.82,11.456334492323451,249.0
0.05,0.21794494717703403,0.0,1.7,10.139526616169015,0.0,1311292156631422334,0.02,0.13999999999999987,0.0,246.95,10.553080119093195,249.0
0.04,0.195959179422654,0.0,1.5,9.094503834734471,0.0,1311292156631422334,0.01,0.09949874371066195,0.0,247.17,9.390479220998257,249.0
0.04,0.195959179422654,0.0,0.31,2.419483415938202,0.0,1311292156631422334,0.01,0.09949874371066195,0.0,248.36,3.3422148345071996,249.0
0.04,0.195959179422654,0.0,0.31,2.508764636230348,0.0,1311292156631422334,0.01,0.09949874371066195,0.0,248.36,3.4132682285457707,249.0
0.03,0.17058722109232,0.0,0.31,2.508764636230348,0.0,1311292156631422334,0.01,0.09949874371066197,0.0,248.37,3.3960418136412844,249.0
0.03,0.17058722109232,0.0,0.28,2.494313532818197,0.0,1311292156631422334,0.01,0.09949874371066197,0.0,248.4,3.3615472627943217,249.0
0.02,0.13999999999999987,0.0,0.3,2.594224354214572,0.0,1311292156631422334,0.02,0.1399999999999999,0.0,248.38,3.4431961895889667,249.0
0.01,0.09949874371066196,0.0,0.32,2.6072207424765543,0.0,1311292156631422334,0.03,0.17058722109231994,0.0,248.36,3.462715697252662,249.0
0.01,0.09949874371066196,0.0,0.33,2.7057531299067143,0.0,1311292156631422334,0.03,0.17058722109231994,0.0,248.35,3.5394208565809167,249.0
0.01,0.09949874371066196,0.0,0.32,2.6072207424765543,0.0,1311292156631422334,0.03,0.17058722109231994,0.0,248.36,3.462715697252662,249.0
0.01,0.09949874371066196,0.0,0.32,2.6072207424765543,0.0,1311292156631422334,0.03,0.17058722109231994,0.0,248.36,3.462715697252662,249.0
0.02,0.13999999999999987,0.0,0.23,1.7254274832632084,0.0,1311292156631422334,0.02,0.1399999999999999,0.0,248.45,2.836811590500856,249.0
0.03,0.1705872210923199,0.0,0.17,1.2333288288206017,0.0,1311292156631422334,0.01,0.09949874371066196,0.0,248.51,2.5592772417227465,249.0
0.03,0.1705872210923199,0.0,0.31,2.7007221256545426,0.0,1311292156631422334,0.01,0.09949874371066196,0.0,248.37,3.5430354217817217,249.0
0.03,0.1705872210923199,0.0,0.32,2.7014070407844866,0.0,1311292156631422334,0.01,0.09949874371066196,0.0,248.36,3.539830504416841,249.0
0.03,0.1705872210923199,0.0,0.32,2.6977027263951814,0.0,1311292156631422334,0.01,0.09949874371066196,0.0,248.36,3.5285124344403247,249.0
0.03,0.1705872210923199,0.0,0.32,2.6977027263951814,0.0,1311292156631422334,0.01,0.09949874371066196,0.0,248.36,3.5285124344403247,249.0
0.03,0.1705872210923199,0.0,0.3,2.6925824035672545,0.0,1311292156631422334,0.0,0.0,0.0,248.39,3.5380644426013514,249.0
0.03,0.1705872210923199,0.0,0.29,2.691820945011019,0.0,1311292156631422334,0.0,0.0,0.0,248.4,3.5213633723318023,249.0
0.02,0.13999999999999987,0.0,0.37,2.823667827489626,0.0,1311292156631422334,0.0,0.0,0.0,248.33,3.577862490370473,249.0
0.02,0.13999999999999987,0.0,0.44,3.1601265797432823,0.0,1311292156631422334,0.0,0.0,0.0,248.26,3.7989998683864195,249.0
0.01,0.09949874371066197,0.0,0.45,3.188651752700503,0.0,1311292156631422334,0.01,0.09949874371066196,0.0,248.25,3.8088712238667246,249.0
0.01,0.09949874371066197,0.0,0.39,2.738229354893416,0.0,1311292156631422334,0.0,0.0,0.0,248.32,3.3937589778886785,249.0
0.01,0.09949874371066197,0.0,0.03,0.29849623113198576,0.0,1311292156631422334,0.0,0.0,0.0,248.68,2.2444598459317544,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.01,0.09949874371066197,0.0,248.71,2.2149266353538652,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.01,0.09949874371066197,0.0,248.71,2.2149266353538652,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.01,0.09949874371066197,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.71,2.2149266353538652,249.0
0.01,0.09949874371066197,0.0,0.01,0.09949874371066197,0.0,1311292156631422334,0.0,0.0,0.0,248.7,2.2203603311174542,249.0
0.01,0.09949874371066197,0.0,0.05,0.49749371855331054,0.0,1311292156631422334,0.0,0.0,0.0,248.66,2.2856946427727416,249.0
0.01,0.09949874371066197,0.0,0.07,0.6964912059746338,0.0,1311292156631422334,0.0,0.0,0.0,248.64,2.3431602591372167,249.0
0.01,0.09949874371066197,0.0,0.08,0.7959899496852958,0.0,1311292156631422334,0.0,0.0,0.0,248.63,2.377624865280477,249.0
0.01,0.09949874371066197,0.0,0.1,0.9949874371066211,0.0,1311292156631422334,0.0,0.0,0.0,248.61,2.4572138694057535,249.0
0.01,0.09949874371066197,0.0,0.1,0.9949874371066211,0.0,1311292156631422334,0.0,0.0,0.0,248.61,2.4572138694057535,249.0
0.01,0.09949874371066197,0.0,0.1,0.9949874371066211,0.0,1311292156631422334,0.0,0.0,0.0,248.61,2.4572138694057535,249.0
0.01,0.09949874371066197,0.0,0.21,2.0894736179239035,0.0,1311292156631422334,0.0,0.0,0.0,248.5,3.093541659651604,249.0
0.01,0.09949874371066197,0.0,0.2,1.9899748742132422,0.0,1311292156631422334,0.0,0.0,0.0,248.51,3.0248801629155477,249.0
0.01,0.09949874371066197,0.0,0.23,2.288471105345228,0.0,1311292156631422334,0.0,0.0,0.0,248.48,3.2356761271796044,249.0
0.01,0.09949874371066197,0.0,0.27,2.6864660801878744,0.0,1311292156631422334,0.0,0.0,0.0,248.44,3.53643888678993,249.0
0.01,0.09949874371066197,0.0,0.3,2.984962311319862,0.0,1311292156631422334,0.0,0.0,0.0,248.41,3.7738441939221623,249.0
0.01,0.09949874371066197,0.0,0.33,3.283458542451843,0.0,1311292156631422334,0.0,0.0,0.0,248.38,4.0194029407363425,249.0
0.01,0.09949874371066197,0.0,0.35,3.482456029873166,0.0,1311292156631422334,0.0,0.0,0.0,248.36,4.186932051036891,249.0
0.01,0.09949874371066197,0.0,0.38,3.78095226100515,0.0,1311292156631422334,0.0,0.0,0.0,248.33,4.443095767592682,249.0
0.01,0.09949874371066197,0.0,0.39,3.8804510047158187,0.0,1311292156631422334,0.0,0.0,0.0,248.32,4.529635746944783,249.0
0.01,0.09949874371066197,0.0,0.42,4.178947235847807,0.0,1311292156631422334,0.0,0.0,0.0,248.29,4.792275033843532,249.0
0.01,0.09949874371066197,0.0,0.38,3.78095226100515,0.0,1311292156631422334,0.0,0.0,0.0,248.33,4.443095767592682,249.0
0.01,0.09949874371066197,0.0,0.43,4.278445979558464,0.0,1311292156631422334,0.0,0.0,0.0,248.28,4.8807376491673855,249.0
0.0,0.0,0.0,0.45,4.4774434669797945,0.0,1311292156631422334,0.01,0.09949874371066197,0.0,248.26,5.058893159575515,249.0
0.0,0.0,0.0,0.44,4.377944723269131,0.0,1311292156631422334,0.0,0.0,0.0,248.28,4.8807376491673855,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
0.0,0.0,0.0,0.0,0.0,0.0,1311292156631422334,0.0,0.0,0.0,248.72,2.2139557357815427,249.0
